Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace Surface,Garden Surface,Number of facades,Swimming pool,State of building,Garden,Terrace
RBU66177,Zeveneken,9080,394308,,Flat,Sale,2,110,,0,0,15.0,,,0,2,1,1
RBU66176,Zeveneken,9080,459919,,Flat,Sale,3,133,,0,0,10.0,,,0,2,1,1
RBU66114,Ruien,9690,369200,1,House,Sale,3,,,0,0,,,3,0,2,1,0
RBU66113,Ruien,9690,352600,1,House,Sale,3,,,0,0,,,3,0,2,1,0
RBU66112,Ruien,9690,363000,1,House,Sale,3,,,0,0,,,3,0,2,1,0
RBU66110,Ruien,9690,478400,1,House,Sale,3,,,0,0,,,4,0,2,1,0
RBU66108,Lokeren,9160,735,,Flat,Rent,2,100,,0,0,,,,0,1,0,1
RBU66095,Maldegem,9990,595000,1,House,Sale,4,343,,0,0,,,4,0,2,1,1
RBU66027,Deinze,9800,219000,,Flat,Sale,1,94,,0,0,,,2,0,1,0,0
RBU66018,Ronse,9600,260000,1,Bungalow,Sale,3,215,1,0,0,20.0,750.0,4,0,0,1,1
RBU66016,Ronse,9600,749500,1,MixedBuilding,Sale,2,374,1,0,0,,,3,0,1,0,1
RBU66014,Ronse,9600,424000,1,MasterHouse,Sale,5,410,1,0,0,44.0,150.0,2,0,1,1,1
RBU65984,Lochristi,9080,545000,1,Villa,Sale,3,212,1,0,0,15.0,500.0,4,0,1,1,1
RBU65975,Erpe-Mere,9420,190000,,Flat,Sale,2,83,1,0,0,,,3,0,1,0,0
RBU65963,Aalst,9300,349000,1,House,Sale,4,226,,0,0,,,2,0,2,1,1
RBU65957,Maarkedal,9680,690000,1,Cottage,Sale,3,324,,0,0,,,4,0,2,1,1
RBU65956,Ninove,9400,289000,,Flat,Sale,2,106,1,0,0,,,2,0,1,0,1
RBU65954,Gent,9000,685,,FlatStudio,Rent,,27,,0,0,,,,0,2,0,0
RBU65950,Sint-Niklaas,9100,229000,,Flat,Sale,2,88,,0,0,,,2,0,1,0,1
RBU65940,Herzele,9550,399000,1,Cottage,Sale,4,,,0,0,,,4,0,0,1,1
RBU65939,Deinze,9800,475000,1,House,Sale,4,202,,1,0,20.0,,4,0,1,1,1
RBU65934,Stekene,9190,479000,1,House,Sale,3,,,0,0,,,4,0,,1,1
RBU65933,Sinaai,9112,373000,1,House,Sale,3,,,0,0,,,3,0,1,1,1
RBU65893,Ninove,9400,265000,1,House,Sale,2,146,,0,0,29.0,,2,0,0,0,1
RBU65877,De Klinge,9170,458000,1,House,Sale,3,185,,0,0,,,4,0,1,1,0
RBU65876,Sint-Niklaas,9100,375000,1,House,Sale,3,237,,0,0,20.0,50.0,2,0,1,1,1
RBU65873,Evergem,9940,550000,1,House,Sale,4,264,,0,0,20.0,,4,0,,1,1
RBU65872,Ertvelde,9940,439000,1,House,Sale,3,272,,0,0,15.0,,4,0,,1,1
RBU65871,Evergem,9940,310000,1,House,Sale,3,130,,0,0,15.0,,2,0,,1,1
RBU65867,Gent,9000,835,,Flat,Rent,2,99,1,0,0,4.0,,2,0,1,0,1
RBU65862,Eeklo,9900,195000,,Penthouse,Sale,3,127,,0,0,,,,0,1,0,0
RBU65859,Sint-Niklaas,9100,259000,,Flat,Sale,3,113,,0,0,5.0,,,0,1,0,1
RBU65858,Sint-Niklaas,9100,375000,1,House,Sale,4,165,,0,0,,100.0,,0,1,1,0
RBU65857,Kaprijke,9970,327000,1,House,Sale,2,90,,0,0,,150.0,,0,2,1,0
RWC41178,Gent,9000,1000,1,House,Rent,2,125,,0,0,,,2,0,2,0,1
RBU65839,Meerbeke,9402,379000,1,House,Sale,3,219,1,0,0,21.0,,2,0,2,1,1
RBU65812,Sint-Niklaas,9100,597500,1,House,Sale,3,230,1,0,0,25.0,,4,0,2,1,1
RBU65809,Sint-Niklaas,9100,940,,Flat,Rent,2,88,1,0,0,,,2,0,2,0,1
RBU65807,Aalst,9300,225000,1,House,Sale,2,85,,0,0,,,2,0,0,1,1
RBU65799,Wortegem-Petegem,9790,1650000,1,Villa,Sale,5,540,1,0,0,,,4,1,2,1,1
RBU65798,Wortegem-Petegem,9790,1650000,1,Villa,Sale,5,540,1,0,0,,,4,1,2,1,1
RBU65785,Wetteren,9230,493920,,Penthouse,Sale,3,126,1,0,0,21.0,,,0,,1,1
RBU65784,Wetteren,9230,299792,,Flat,Sale,2,88,1,0,0,5.0,,,0,,1,1
RBU65783,Wetteren,9230,269371,,Flat,Sale,2,79,1,0,0,7.0,,,0,,1,1
RBU65782,Wetteren,9230,221521,,Flat,Sale,1,65,1,0,0,9.0,,,0,,1,1
VBD49301,Lede,9340,503397,1,House,Sale,4,148,,0,0,,,4,0,2,0,0
RBU65778,Brakel,9660,1950000,1,House,Sale,5,519,,0,0,,,4,1,1,1,1
RBU65777,Aalst,9300,1030000,1,House,Sale,5,308,,0,0,,,4,1,1,1,1
RBU65776,Brakel,9660,1950000,1,Villa,Sale,5,519,,0,0,,,4,1,1,1,1
RBU65775,Geraardsbergen,9500,1290000,1,House,Sale,6,480,,1,0,,,4,1,1,1,1
RBU65774,Ninove,9400,1290000,1,Villa,Sale,6,480,,1,0,,,4,1,1,1,1
RBU65773,Lebbeke,9280,1030000,1,Villa,Sale,5,308,,0,0,,,4,1,1,1,1
RBU65757,Ertvelde,9940,725,,Flat,Rent,1,54,,0,0,,,3,0,1,0,1
RBU65750,Sint-Niklaas,9100,249000,1,House,Sale,3,180,,0,0,15.0,300.0,3,0,0,1,1
RBU65748,Haaltert,9450,245000,1,House,Sale,3,162,1,0,0,,,2,0,,1,1
RBU65747,Ninove,9400,900,,Flat,Rent,3,104,1,0,0,,,,0,,0,1
RBU65738,Sint-Amandsberg,9040,1150,,Flat,Rent,2,,,0,0,,,2,0,,0,1
RBU65736,Oudenaarde,9700,149000,1,House,Sale,3,150,,0,0,,,3,0,0,1,0
RBU65734,Lede,9340,210000,1,House,Sale,2,126,,0,0,33.0,205.0,3,0,0,1,1
RBU65732,Buggenhout,9255,299000,1,House,Sale,3,227,,0,0,,,,0,,0,1
RBU65726,Stekene,9190,373000,1,House,Sale,3,,,0,0,,,2,0,0,1,1
RBU65710,Zwalm,9630,489000,1,House,Sale,4,298,,0,0,,,3,0,,1,1
RBU65683,Gent,9000,1100,,Flat,Rent,2,104,,0,0,,,,0,1,0,1
RBU65682,Gent,9000,995,,Flat,Rent,2,86,,0,0,,,,0,1,0,1
RBU65633,De Pinte,9840,870,,Flat,Rent,2,70,,0,0,,,2,0,1,0,0
RBU65538,Oudenaarde,9700,785,,Flat,Rent,1,,,0,0,,,,0,2,0,1
RBU65537,Oostakker,9041,519000,1,House,Sale,3,197,,0,0,,150.0,2,0,,1,1
RBU65536,Waarschoot,9950,249000,,Flat,Sale,2,103,,0,0,,,2,0,2,0,1
RBU65534,Gijzegem,9308,329000,1,House,Sale,3,200,,0,0,,,4,0,0,1,1
RBU65532,Wortegem-Petegem,9790,1150,1,House,Rent,3,153,,0,0,,,,0,2,1,1
RBU65531,Maarkedal,9680,1600,1,House,Rent,5,235,,0,0,,,,0,,1,1
RBU65488,Zwijnaarde,9052,490000,1,House,Sale,3,131,1,0,0,10.0,10.0,3,0,2,1,1
RBU65487,Gent,9000,385000,,Flat,Sale,2,115,1,0,0,8.0,,2,0,1,0,1
RBU65316,Deinze,9800,394500,1,House,Sale,4,174,,0,0,,,3,0,2,1,1
RBU65280,Maldegem,9990,229000,,Flat,Sale,3,126,,0,0,,,,0,,1,1
RBU65268,Aalst,9300,270000,1,House,Sale,4,160,,0,0,,52.0,2,0,1,1,0
RBU65257,Stekene,9190,665000,1,House,Sale,5,160,,0,0,,,4,0,1,1,1
RBU65254,Heusden,9070,835,,Flat,Rent,2,109,,0,0,,,,0,,0,1
RBU65234,Mariakerke,9030,295000,1,House,PublicSale,3,,,0,0,,,,0,0,1,0
RBU65233,Denderwindeke,9400,169000,,GroundFloor,Sale,2,96,,0,0,,,3,0,1,0,1
RBU65232,Ninove,9400,349000,1,House,Sale,3,155,1,0,0,,,2,0,1,1,1
RBU65231,Sint-Denijs-Westrem,9051,695000,,Flat,Sale,9,418,,0,0,,,3,0,2,0,0
RBU65230,Lierde,9570,257500,1,House,Sale,2,128,,0,0,,,4,0,0,1,1
RBU65228,Zelzate,9060,250000,,Flat,Sale,3,102,,0,0,,,,0,,0,1
RBU65150,Geraardsbergen,9500,235000,,Flat,Sale,3,99,,0,0,,,2,0,,0,1
RBU65149,Schendelbeke,9506,180000,,Flat,Sale,2,99,,0,0,,,2,0,,0,1
RBU65148,Geraardsbergen,9500,235000,,Flat,Sale,3,99,,0,0,,,2,0,,0,1
RBU65147,Geraardsbergen,9500,180000,,Flat,Sale,2,99,,0,0,,,2,0,,0,1
RBU65145,Herzele,9550,185000,,Flat,Sale,2,72,,0,0,,,2,0,2,1,1
RBU65075,Eeklo,9900,359000,1,House,Sale,4,154,,0,0,,102.0,,0,1,1,0
RBU65072,Sint-Niklaas,9100,230000,1,House,Sale,3,133,,0,0,,,,0,1,1,0
RBU65071,Berlare,9290,250000,1,House,Sale,3,154,,0,0,,,,0,0,0,1
RBU65043,Geraardsbergen,9500,649000,1,House,Sale,5,418,1,0,0,,,2,0,1,0,0
RBU65042,Wetteren,9230,495000,1,Villa,Sale,5,237,1,0,0,30.0,990.0,4,0,0,1,1
RBU65032,Haaltert,9450,799000,1,Villa,Sale,3,212,1,0,0,,,4,1,1,1,1
RBU65013,Steendorp,9140,1300,1,House,Rent,3,160,,0,0,,,2,0,1,1,1
RBU65006,Gavere,9890,203500,1,House,Sale,2,113,1,0,0,20.0,114.0,2,0,0,1,1
RBU65003,Merelbeke,9820,895000,1,House,Sale,4,318,1,0,0,35.0,600.0,4,0,1,1,1
RBU65002,Sint-Lievens-Houtem,9520,336000,1,House,Sale,2,105,1,0,0,7.0,110.0,4,0,2,1,1
RBU64999,Wetteren,9230,490616,1,Villa,Sale,3,144,1,0,0,,,4,0,2,1,1
RBU64997,Sleidinge,9940,310000,,Flat,Sale,1,75,1,0,0,17.0,,2,0,2,0,1
RBU64996,Sleidinge,9940,385000,,GroundFloor,Sale,2,103,1,0,0,21.0,,2,0,2,0,1
RBU64995,Sleidinge,9940,300000,,GroundFloor,Sale,1,80,1,0,0,15.0,,2,0,2,0,1
RBU64993,Sleidinge,9940,385000,,GroundFloor,Sale,2,103,1,0,0,36.0,,2,0,2,0,1
RBU64992,Sleidinge,9940,315000,,Flat,Sale,2,75,1,0,0,17.0,,2,0,2,0,1
RBU64990,Sleidinge,9940,435000,,GroundFloor,Sale,3,146,1,0,0,29.0,,2,0,2,0,1
RBU64989,Sleidinge,9940,395000,,Flat,Sale,2,113,1,0,0,9.0,,2,0,2,0,1
RBU64988,Nazareth,9810,327850,1,House,Sale,3,185,1,0,0,21.0,315.0,4,0,0,1,1
RBU64977,Sint-Amandsberg,9040,225000,1,House,PublicSale,2,224,,0,0,,,2,0,0,1,0
RBU64973,Meerbeke,9402,220000,1,House,Sale,2,113,,0,0,20.0,,3,0,0,0,1
RBU64964,Nazareth,9810,399000,,Flat,Sale,2,97,1,0,0,25.0,,2,0,2,0,1
RBU64963,De Pinte,9840,399000,,Flat,Sale,2,97,1,0,0,25.0,,2,0,2,0,1
RBU64942,Eeklo,9900,269000,1,House,Sale,3,158,1,0,0,,236.0,2,0,0,1,1
RBU64931,Ninove,9400,299000,1,House,Sale,6,230,,0,0,,,,0,1,1,0
RBU64930,Eeklo,9900,415000,1,House,Sale,4,187,,0,0,,50.0,,0,2,1,0
RBU64927,Ninove,9400,145000,1,House,Sale,2,131,,0,0,,,,0,0,1,1
RBU64917,Denderleeuw,9470,294415,,Flat,Sale,2,87,1,0,0,8.0,,,0,2,1,1
RBU64916,Aalst,9300,599000,,Loft,Sale,3,180,1,0,0,11.0,,,0,2,0,1
RBU64913,Melsele,9120,870,,Flat,Rent,2,89,,0,0,40.0,,3,0,2,0,1
RBU64912,Evergem,9940,310000,,Flat,Sale,1,75,1,0,0,17.0,,2,0,2,0,1
RBU64911,Evergem,9940,300000,,GroundFloor,Sale,1,80,1,0,0,15.0,,2,0,2,0,1
RBU64910,Evergem,9940,385000,,GroundFloor,Sale,2,103,1,0,0,36.0,,2,0,2,0,1
RBU64908,Evergem,9940,315000,,Flat,Sale,2,75,1,0,0,17.0,,2,0,2,0,1
RBU64907,Evergem,9940,385000,,GroundFloor,Sale,2,103,1,0,0,21.0,,2,0,2,0,1
RBU64906,Evergem,9940,435000,,GroundFloor,Sale,3,146,1,0,0,29.0,,2,0,2,0,1
RBU64905,Evergem,9940,395000,,Flat,Sale,2,113,1,0,0,9.0,,2,0,2,0,1
RBU64902,Wondelgem,9032,289000,,Flat,Sale,2,78,1,0,0,8.0,,3,0,2,1,1
RBU64901,Wondelgem,9032,299000,,Flat,Sale,2,82,1,0,0,10.0,,3,0,2,1,1
RBU64900,Wondelgem,9032,299000,,Flat,Sale,2,82,1,0,0,9.0,,3,0,2,1,1
RBU64899,Wondelgem,9032,395000,,Penthouse,Sale,3,113,1,0,0,24.0,,3,0,2,1,1
RBU64898,Wondelgem,9032,465000,,Penthouse,Sale,3,146,1,0,0,35.0,,3,0,2,1,1
RBU64897,Wondelgem,9032,295000,,Flat,Sale,2,78,1,0,0,10.0,,3,0,2,1,1
RBU64896,Nazareth,9810,353109,1,House,Sale,3,169,1,0,0,,,2,0,2,1,0
RBU64895,Nazareth,9810,347551,1,House,Sale,3,169,1,0,0,,,2,0,2,1,0
RBU64894,Nazareth,9810,352776,1,House,Sale,3,169,1,0,0,,,2,0,2,1,0
RBU64877,Sint-Niklaas,9100,289000,1,House,Sale,3,120,,0,0,,,,0,1,1,0
RBU64869,Deinze,9800,431115,1,House,Sale,4,175,1,0,0,20.0,200.0,3,0,2,1,1
RBU64868,Ronse,9600,299500,1,House,Sale,4,165,1,0,0,9.0,50.0,3,0,2,1,1
RBU64863,Zele,9240,459000,1,House,Sale,3,187,1,0,0,,260.0,2,0,2,1,1
RBU64860,Aalst,9300,410000,1,House,Sale,4,280,1,0,0,,,3,0,0,1,0
RBU64859,Gijzegem,9308,410000,1,House,Sale,4,280,1,0,0,,,3,0,0,1,0
RBU64857,Wetteren,9230,299000,,GroundFloor,Sale,3,152,1,0,0,,60.0,2,0,2,1,0
VBD48455,Gent,9000,345000,,Flat,Sale,2,77,1,0,0,,,2,0,2,0,0
RBU64853,Zottegem,9620,625,,Flat,Rent,1,68,,0,0,,,,0,,0,1
VBD48444,Massemen,9230,642611,1,House,Sale,3,172,,0,0,,,4,0,2,0,0
VBD48443,Massemen,9230,630926,1,House,Sale,3,184,,0,0,,,4,0,2,0,0
RBU64832,Maldegem,9990,795000,1,Villa,Sale,4,217,,0,0,,,4,0,,1,1
RBU64830,Oostakker,9041,439142,1,House,Sale,3,135,,0,0,,,3,0,,1,0
RBU64829,Oostakker,9041,413716,1,House,Sale,3,131,,0,0,,,2,0,,1,0
RBU64828,Oostakker,9041,505872,1,House,Sale,4,173,,0,0,,,3,0,,1,1
RBU64827,Oostakker,9041,429448,1,House,Sale,3,127,,0,0,,,3,0,,1,0
RBU64826,Oostakker,9041,397964,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64825,Oostakker,9041,397964,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64824,Oostakker,9041,463750,1,House,Sale,4,167,,0,0,,,2,0,,1,1
RBU64823,Oostakker,9041,472794,1,House,Sale,4,165,,0,0,,,2,0,,1,1
RBU64822,Oostakker,9041,433044,1,House,Sale,3,140,,0,0,,,3,0,,1,0
RBU64821,Oostakker,9041,416705,1,House,Sale,3,136,,0,0,,,2,0,,1,0
RBU64820,Oostakker,9041,416705,1,House,Sale,3,136,,0,0,,,2,0,,1,0
RBU64819,Oostakker,9041,416705,1,House,Sale,3,136,,0,0,,,2,0,,1,0
RBU64818,Oostakker,9041,416705,1,House,Sale,3,136,,0,0,,,2,0,,1,0
RBU64817,Oostakker,9041,417452,1,House,Sale,3,131,,0,0,,,3,0,,1,0
RBU64816,Oostakker,9041,447745,1,House,Sale,3,133,,0,0,,,3,0,,1,0
RBU64815,Oostakker,9041,403136,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64814,Oostakker,9041,403136,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64813,Oostakker,9041,403136,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64812,Oostakker,9041,468923,1,House,Sale,4,167,,0,0,,,2,0,,1,1
RBU64811,Oostakker,9041,466331,1,House,Sale,4,165,,0,0,,,2,0,,1,1
RBU64810,Oostakker,9041,468923,1,House,Sale,4,167,,0,0,,,2,0,,1,1
RBU64809,Oostakker,9041,402975,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64808,Oostakker,9041,448485,1,House,Sale,3,133,,0,0,,,3,0,,1,0
RBU64807,Oostakker,9041,449657,1,House,Sale,3,132,,0,0,,,3,0,,1,0
RBU64806,Oostakker,9041,421147,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64805,Oostakker,9041,421214,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64804,Oostakker,9041,421293,1,House,Sale,3,127,,0,0,,,2,0,,1,0
RBU64803,Oostakker,9041,449501,1,House,Sale,3,132,,0,0,,,3,0,,1,0
RBU64791,Boekhoute,9961,2498000,1,Mansion,Sale,9,1699,1,0,0,275.0,16500.0,4,0,2,1,1
RBU64767,Zottegem,9620,395000,1,House,Sale,3,163,,0,0,,,2,0,2,1,1
RBU64765,Haaltert,9450,224900,,Flat,Sale,2,82,,0,0,2.0,,2,0,2,1,1
RBU64762,Moerbeke-Waas,9180,185000,,Flat,Sale,1,68,,0,0,,,2,0,2,0,1
RBU64759,Gent,9000,219000,,Flat,Sale,1,57,,0,0,,,2,0,,0,1
RBU64643,Ledeberg,9050,280000,,Flat,Sale,2,100,,0,0,24.0,,2,0,1,1,1
RBU64640,Steenhuize-Wijnhuize,9550,499000,1,House,Sale,3,204,,0,0,75.0,2000.0,4,1,1,1,1
RBU64639,Gentbrugge,9050,375000,1,House,Sale,3,103,,0,0,,14.0,2,0,2,1,0
RBU64634,Zeveneken,9080,349000,1,House,Sale,,110,,0,0,,,3,0,0,1,0
RBU64630,Lochristi,9080,549000,1,House,Sale,2,325,,0,0,,,4,0,0,1,1
RBU64420,Ninove,9400,219000,,Flat,Sale,2,76,,0,0,,,3,0,,0,1
RBU64418,Denderleeuw,9470,940,,Flat,Rent,2,100,1,0,0,29.0,640.0,2,0,2,1,1
RBU64407,Zottegem,9620,325000,1,House,Sale,3,122,,0,0,,,,0,0,1,1
RBU64400,Hamme,9220,485000,1,House,Sale,5,331,,0,0,33.0,,2,0,1,1,1
RBU64396,Gent,9000,475000,,Flat,Sale,2,93,1,0,0,,55.0,2,0,2,1,1
RBU64386,Heusden,9070,289000,1,House,Sale,2,148,,0,0,,,3,0,1,1,1
RBU64384,Kieldrecht,9130,375000,1,House,Sale,4,230,,0,0,25.0,220.0,3,0,1,1,1
RBU64383,Kallo,9120,415000,1,House,Sale,4,186,,0,0,20.0,220.0,3,0,1,1,1
RBU64382,Moerbeke-Waas,9180,429000,1,House,Sale,6,461,,0,0,,,,0,0,1,1
RBU64381,Stekene,9190,355000,1,Bungalow,Sale,3,,,0,0,,,4,0,1,1,1
RBU64367,Denderleeuw,9470,495000,1,House,Sale,3,200,1,0,0,,65.0,3,0,2,1,1
RBU64356,Dikkelvenne,9890,1300,1,House,Rent,3,150,,0,0,30.0,,2,0,,1,1
RBU64355,Dikkelvenne,9890,1250,1,House,Rent,3,165,,0,0,30.0,,2,0,,1,1
RBU64350,Gentbrugge,9050,399000,1,House,Sale,4,136,,0,0,,,,0,0,1,0
RBU64348,Hamme,9220,325000,1,House,Sale,4,158,,0,0,,,,0,1,0,1
RBU64341,Aalter,9880,395000,,Penthouse,Sale,2,114,,0,0,33.0,,,0,,0,1
RBU64254,Zottegem,9620,275000,1,House,Sale,2,124,,0,0,,,4,0,,1,1
RBU64252,Zottegem,9620,279000,,Flat,Sale,3,148,,0,0,,,4,0,1,0,1
RBU64251,Ronse,9600,160000,,Flat,Sale,2,100,,0,0,,,2,0,0,0,1
RBU64248,Gent,9000,489000,,Flat,Sale,2,114,,0,0,,,,0,,0,1
RBU64247,Aalter,9880,425000,1,House,Sale,4,216,,0,0,,,4,0,,1,0
RBU64229,Appels,9200,399000,1,House,Sale,3,195,,0,0,,100.0,,0,2,1,0
VBD47875,Kruishoutem,9770,454397,1,House,Sale,4,148,,0,0,,,4,0,2,0,0
VBD47874,Erpe,9420,434942,1,House,Sale,3,132,,0,0,,,3,0,2,0,0
RBU64213,Gent,9000,898750,1,House,Sale,4,195,1,0,0,,450.0,2,0,2,1,1
RBU64212,Sint-Niklaas,9100,1700,1,Villa,Rent,4,250,1,0,0,10.0,300.0,4,0,2,1,1
RBU64211,Hansbeke,9850,430000,1,MixedBuilding,Sale,,111,1,0,0,14.0,,2,0,1,1,1
RBU64208,De Pinte,9840,860000,1,Villa,Sale,3,185,1,0,0,,470.0,4,0,2,1,1
RBU64206,Belsele,9111,865,1,House,Rent,2,101,,0,0,,,2,0,,1,1
RBU64193,Maldegem,9990,385000,1,House,Sale,3,116,,0,0,,,4,0,1,1,1
RBU64192,Nederhasselt,9400,399000,1,House,Sale,3,160,1,0,0,26.0,,3,0,2,1,1
RBU64191,Sint-Denijs-Westrem,9051,579945,1,House,Sale,3,180,1,0,0,,,3,0,2,1,0
RBU64189,Nevele,9850,424600,,Flat,Sale,3,103,1,0,0,12.0,,2,0,2,1,1
RBU64188,Nevele,9850,401500,,Flat,Sale,2,81,1,0,0,33.0,,2,0,2,1,1
RBU64187,Nevele,9850,389400,,Flat,Sale,3,100,1,0,0,11.0,50.0,2,0,2,1,1
RBU64186,Nevele,9850,439000,,Flat,Sale,3,83,1,0,0,12.0,,2,0,2,1,1
RBU64185,Nevele,9850,412700,,Flat,Sale,2,83,1,0,0,12.0,50.0,2,0,2,1,1
RBU63441,Ronse,9600,280000,1,MasterHouse,Sale,5,164,,0,0,,,2,0,2,1,1
RBU63435,Gent,9000,275000,,Flat,Sale,2,71,,0,0,,,2,0,1,1,1
RBU63434,Gent,9000,749000,,Flat,Sale,2,171,,0,0,48.0,,2,0,2,1,1
RBU63433,Aalst,9300,525000,1,Mansion,Sale,4,223,,0,0,10.0,300.0,,0,1,1,1
RBU63419,Kluisbergen,9690,950,1,House,Rent,3,217,,0,0,,,,0,2,1,1
RBU63295,Sint-Niklaas,9100,415000,1,House,Sale,4,168,,0,0,,,2,0,2,1,1
RBU63294,Sint-Niklaas,9100,274500,,Flat,Sale,3,118,,0,0,,,3,0,1,0,1
RWC41162,Lede,9340,348000,1,House,Sale,3,1,1,0,0,,,3,0,2,1,0
RBU63275,Lievegem,9920,239000,1,House,Sale,3,118,,0,0,,,3,0,,1,0
RBU63274,Lievegem,9920,199000,1,House,Sale,2,79,,0,0,,,2,0,,1,0
RBU63273,Aalst,9300,198000,,Flat,Sale,2,80,,0,0,10.0,,,0,2,0,1
RBU63272,Lievegem,9920,199000,1,House,Sale,2,69,,0,0,,,3,0,,1,0
VBD47660,Wondelgem,9032,1950,1,House,Rent,,,,1,0,,,,0,,1,0
RBU63267,Ninove,9400,279000,,Flat,Sale,2,120,,0,0,,,,0,1,0,0
RBU63266,Merelbeke,9820,449000,1,House,Sale,3,125,1,0,0,,649.0,4,0,0,1,1
RBU63129,Aalter,9880,645000,1,House,Sale,5,254,1,0,0,,1763.0,4,0,1,1,1
RBU63109,Assenede,9960,375000,1,House,Sale,3,150,,0,0,,3600.0,3,0,1,1,0
RBU63108,Geraardsbergen,9500,850000,1,Villa,Sale,4,268,,0,1,30.0,800.0,,0,1,1,1
RBU63106,Erembodegem,9320,995000,1,Villa,Sale,4,390,,0,1,12.0,1300.0,,1,1,1,1
RBU63089,Ronse,9600,225000,1,House,Sale,3,131,1,0,0,,146.0,3,0,1,1,1
RBU63088,Ronse,9600,495000,1,Villa,Sale,4,250,1,0,0,,,4,0,0,1,1
RBU63080,Ronse,9600,370000,1,MixedBuilding,Sale,6,235,1,0,0,32.0,40.0,3,0,1,1,1
RBU63067,Sint-Amandsberg,9040,482500,1,House,Sale,3,185,1,0,0,17.0,,2,0,2,1,1
RBU63066,Oostakker,9041,305000,,Flat,Sale,2,88,1,0,0,15.0,,,0,2,0,1
RBU63065,Oostakker,9041,299000,,Flat,Sale,2,89,1,0,0,10.0,,,0,2,0,1
RBU63064,Oostakker,9041,332000,,Flat,Sale,2,99,1,0,0,10.0,,,0,2,0,1
RBU63063,Oostakker,9041,317000,,Flat,Sale,3,92,1,0,0,15.0,,,0,2,0,1
RBU63062,Oostakker,9041,299000,,Flat,Sale,2,89,1,0,0,10.0,,,0,2,0,1
RBU63061,Oostakker,9041,425000,,Flat,Sale,3,103,1,0,0,62.0,,,0,2,0,1
RBU63060,Oostakker,9041,411000,,Flat,Sale,3,112,1,0,0,34.0,,,0,2,0,1
RBU63059,Oostakker,9041,434000,,Flat,Sale,3,114,1,0,0,45.0,,,0,2,0,1
RBU63058,Oostakker,9041,300000,,Flat,Sale,2,87,1,0,0,15.0,,,0,2,0,1
RBU63057,Oostakker,9041,317000,,Flat,Sale,3,92,1,0,0,15.0,,,0,2,0,1
RBU63056,Zottegem,9620,439750,1,House,Sale,3,209,1,0,0,19.0,49.0,2,0,2,1,1
RBU63055,Zottegem,9620,539850,1,House,Sale,4,229,1,0,0,22.0,58.0,3,0,2,1,1
RBU63054,Zottegem,9620,528950,1,House,Sale,4,206,1,0,0,24.0,65.0,3,0,2,1,1
RBU63053,Oostakker,9041,349000,,Flat,Sale,2,84,1,0,0,9.0,,2,0,2,1,1
RBU63052,Oostakker,9041,369000,,Flat,Sale,2,90,1,0,0,8.0,,3,0,2,1,1
RBU63051,Oostakker,9041,384000,,Flat,Sale,2,90,1,0,0,8.0,,3,0,2,1,1
RBU63050,Oostakker,9041,389000,,Flat,Sale,2,90,1,0,0,8.0,,3,0,2,1,1
RBU63049,Oostakker,9041,364000,,Flat,Sale,2,84,1,0,0,9.0,,2,0,2,1,1
RBU63048,Oostakker,9041,490000,,Flat,Sale,3,138,1,0,0,13.0,,3,0,2,1,1
RBU63047,Oostakker,9041,480000,,Flat,Sale,3,138,1,0,0,13.0,,3,0,2,1,1
RBU63046,Oostakker,9041,495000,,Flat,Sale,3,138,1,0,0,13.0,,3,0,2,1,1
RBU63045,Oostakker,9041,450000,,Flat,Sale,3,107,1,0,0,13.0,,3,0,2,1,1
RBU63044,Oostakker,9041,359000,,Flat,Sale,2,84,1,0,0,9.0,,2,0,2,1,1
RBU63043,Oostakker,9041,274000,,Flat,Sale,1,60,1,0,0,6.0,,2,0,2,1,1
RBU63042,Oostakker,9041,279000,,Flat,Sale,1,60,1,0,0,6.0,,2,0,2,1,1
RBU63041,Oostakker,9041,269000,,Flat,Sale,1,60,1,0,0,6.0,,2,0,2,1,1
RBU63040,Oostakker,9041,379000,,Flat,Sale,2,90,1,0,0,8.0,,3,0,2,1,1
RBU63039,Oostakker,9041,369000,,Flat,Sale,2,84,1,0,0,9.0,,2,0,2,1,1
RBU63038,Oostakker,9041,284000,,Flat,Sale,1,60,1,0,0,6.0,,2,0,2,1,1
RBU62979,Geraardsbergen,9500,695,,Flat,Rent,1,81,1,0,0,,,2,0,1,0,0
RWC41156,Gent,9000,700,,Flat,Rent,1,57,1,0,0,,,1,0,2,0,0
RBU62975,Bottelare,9820,660000,1,House,Sale,3,246,,0,0,,,4,1,,1,1
RBU62714,Nieuwkerken-Waas,9100,265000,,Flat,Sale,2,110,,0,0,,,3,0,2,0,1
